customer_id,age,tenure_months,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,streaming_tv,streaming_movies,num_services,customer_service_calls,late_payments,data_usage_gb,contract_value,satisfaction_score,region,churn
CUST_009817,45,30,29.39,881.7,Month-to-Month,Mailed Check,Fiber Optic,No,Yes,No,Yes,2,4,0,99.3,176.34,2.0,North,1
CUST_009818,60,32,39.35,1259.2 ,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,Yes,2,1,1,29.5,236.1,3.0,North,0
CUST_009819,20,28,83.63,2341.64,One Year,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,4,1,0.0,1003.56,3.0,North,0
CUST_009820,61,43,31.79,1366.97,Two Year,Credit Card,Fiber Optic,Yes,No,No,No,1,3,1,9.3,762.96,,North,0
CUST_009821,29,45,20.0,900.0,Month-to-Month,Credit Card,Fiber Optic,No,No,No,No,0,0,0,109.7,120.0,3.0,North,0
CUST_009822,48,12,41.15,493.8,One Year,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,1,1,0.0,493.8,1.0,East,1
CUST_009823,74,54,71.95,3885.3 ,Two Year,Electronic Check,DSL,Yes,No,No,Yes,2,2,1,28.7,1726.8,,North,0
CUST_009824,31,8,88.46,707.68 ,Month-to-Month,Mailed Check,Fiber Optic,No,Yes,Yes,No,2,2,0,29.0,530.76,2.0,West,1
CUST_009825,50,20,53.63,1072.6,Two Year,Mailed Check,DSL,Yes,Yes,Yes,Yes,4,3,2,23.2,1287.12,3.0,North,0
CUST_009826,42,34,49.0,1666.0,Month-to-Month,Bank Transfer,Fiber Optic,No,No,No,Yes,1,2,0,94.4,294.0,3.0,North,0
CUST_009827,18,16,114.11,1825.76,One Year,Electronic Check,Fiber Optic,Yes,No,No,Yes,2,0,0,22.9,1369.32,2.0,North,0
CUST_009828,50,20,41.82,836.4,Month-to-Month,Bank Transfer,DSL,Yes,No,No,No,1,3,0,59.0,250.92,3.0,South,1
CUST_009829,32,41,64.17,2630.97,One Year,Credit Card,DSL,No,Yes,No,No,1,4,1,17.2,770.04,2.0,North,1
CUST_009830,63,39,32.44,1265.16,One Year,Mailed Check,DSL,Yes,No,No,No,1,1,0,61.2,389.28,3.0,East,0
CUST_009831,67,24,66.68,1600.32,Two Year,Electronic Check,DSL,No,No,No,Yes,1,0,0,22.8,1600.32,3.0,South,0
CUST_009832,65,15,57.61,864.15,Month-to-Month,Mailed Check,Fiber Optic,No,No,Yes,No,1,2,0,52.2,345.66,2.0,South,0
CUST_009833,32,21,60.78,1276.38,One Year,Credit Card,DSL,Yes,No,No,No,1,5,0,62.9,729.36,2.0,South,1
CUST_009834,43,22,20.0,440.0,Two Year,Electronic Check,DSL,No,No,Yes,No,1,2,1,19.7,480.0,2.0,South,0
CUST_009835,18,27,78.05,2107.35,One Year,Credit Card,DSL,No,Yes,No,Yes,2,1,1,63.2,936.6,2.0,North,1
CUST_009836,45,8,47.19,377.52,Month-to-Month,Bank Transfer,DSL,No,Yes,No,Yes,2,0,0,53.5,283.14,4.0,South,1
CUST_009837,37,5,50.9,254.5,Month-to-Month,Credit Card,DSL,Yes,No,Yes,No,2,1,0,27.6,305.4,5.0,West,0
CUST_009838,67,21,84.81,1781.01,Two Year,Electronic Check,DSL,No,Yes,Yes,No,2,6,0,25.6,2035.44,2.0,North,0
CUST_009839,32,18,47.42,853.56,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,No,Yes,2,1,0,66.5,284.52,2.0,North,0
CUST_009840,23,22,68.7,1511.4,One Year,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,0,0,0.0,824.4,2.0,South,0
CUST_009841,54,3,55.4,166.2,One Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,5,1,0.0,664.8,4.0,North,1
CUST_009842,23,60,87.08,5224.8,Month-to-Month,Electronic Check,DSL,Yes,Yes,No,Yes,3,2,1,117.5,522.48,5.0,East,0
CUST_009843,60,7,52.94,370.58,Two Year,Mailed Check,DSL,Yes,Yes,Yes,No,3,2,2,33.2,1270.56,1.0,North,0
CUST_009844,32,24,53.6,1286.4,One Year,Bank Transfer,DSL,No,No,No,Yes,1,1,0,48.7,643.2,1.0,North,0
CUST_009845,27,33,32.61,1076.13,One Year,Credit Card,DSL,No,No,No,No,0,2,0,110.2,391.32,5.0,North,0
CUST_009846,46,34,41.84,,Month-to-Month,Bank Transfer,Fiber Optic,No,Yes,No,No,1,3,0,7.2,251.04,2.0,East,0
CUST_009847,23,40,62.54,2501.6,One Year,Electronic Check,Fiber Optic,No,No,No,Yes,1,1,0,37.9,750.48,4.0,East,0
CUST_009848,64,52,97.41,,Month-to-Month,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,0,0,0.0,584.46,4.0,East,0
CUST_009849,62,51,46.6,2376.6,Month-to-Month,Mailed Check,DSL,Yes,No,Yes,Yes,3,3,0,85.3,279.6,2.0,North,1
CUST_009850,59,26,77.55,2016.3,One Year,Bank Transfer,DSL,Yes,Yes,No,No,2,3,0,70.5,930.6,1.0,West,0
CUST_009851,66,21,39.5,829.5,One Year,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,474.0,,North,0
CUST_009852,66,24,59.71,1433.04,Month-to-Month,Electronic Check,DSL,No,No,No,No,0,2,0,39.3,358.26,1.0,East,0
CUST_009853,61,18,81.08,1459.44,Month-to-Month,Mailed Check,DSL,No,Yes,No,Yes,2,0,0,29.7,486.48,4.0,South,0
CUST_009854,69,26,88.22,2293.72,One Year,Bank Transfer,Fiber Optic,No,Yes,No,No,1,1,1,89.1,1058.64,3.0,West,0
CUST_009855,41,37,91.63,3390.31,One Year,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,1,1,0.0,1099.56,3.0,West,0
CUST_009856,35,1,46.6,46.6,Month-to-Month,Bank Transfer,DSL,Yes,No,No,Yes,2,3,0,97.1,279.6,1.0,North,1
CUST_009857,49,24,54.86,1316.64,Month-to-Month,Electronic Check,Fiber Optic,No,No,Yes,No,1,5,1,17.3,329.16,1.0,East,0
CUST_009858,52,72,51.96,3741.12,One Year,Mailed Check,Fiber Optic,Yes,No,No,Yes,2,1,0,20.1,623.52,3.0,North,0
CUST_009859,22,3,71.64,214.92,Two Year,Electronic Check,Fiber Optic,Yes,No,Yes,No,2,2,1,28.4,1719.36,3.0,North,0
CUST_009860,34,24,78.77,1890.48,Month-to-Month,Mailed Check,DSL,No,Yes,No,No,1,0,0,22.5,472.62,3.0,West,0
CUST_009861,55,11,103.34,1136.74,One Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,0,0,0.0,1240.08,4.0,West,0
CUST_009862,64,26,20.0,520.0,Two Year,Electronic Check,Fiber Optic,Yes,No,No,No,1,4,0,47.1,480.0,4.0,South,1
CUST_009863,51,22,72.25,1589.5 ,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,Yes,2,2,0,74.2,433.5,1.0,West,1
CUST_009864,44,27,21.13,570.51,Month-to-Month,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,3,0,0.0,126.78,1.0,East,0
CUST_009865,62,1,20.0,20.0,Two Year,Electronic Check,DSL,Yes,Yes,Yes,No,3,2,2,60.7,480.0,1.0,East,0
CUST_009866,56,42,34.16,1434.72,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,No,Yes,2,5,0,7.7,204.96,1.0,South,1
CUST_009867,51,11,94.45,,One Year,Credit Card,DSL,No,Yes,Yes,No,2,4,2,97.4,1133.4,4.0,South,0
CUST_009868,47,52,72.04,3746.08,One Year,Credit Card,DSL,Yes,Yes,No,Yes,3,4,0,41.5,864.48,1.0,West,0
CUST_009869,58,10,70.44,704.4 ,Two Year,Electronic Check,DSL,No,No,No,No,0,2,0,37.5,1690.56,2.0,East,0
CUST_009870,22,35,65.03,2276.05,Two Year,Mailed Check,Fiber Optic,No,No,No,No,0,1,0,51.8,1560.72,1.0,East,0
CUST_009871,25,7,22.9,160.3,Two Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,3,0,0.0,549.6,1.0,East,0
CUST_009872,59,60,88.87,5332.2,Month-to-Month,Bank Transfer,DSL,No,No,Yes,Yes,2,3,0,46.1,533.22,1.0,East,1
CUST_009873,56,7,71.81,502.67,Month-to-Month,Bank Transfer,Fiber Optic,No,Yes,Yes,No,2,0,0,1.2,430.86,1.0,South,0
CUST_009874,42,25,79.61,1990.25,Month-to-Month,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,4,1,0.0,477.66,1.0,West,0
CUST_009875,62,42,67.43,2832.06 ,Two Year,Bank Transfer,Fiber Optic,No,Yes,No,No,1,3,0,18.6,1618.32,2.0,West,0
CUST_009876,31,37,65.89,2437.93,Month-to-Month,Bank Transfer,Fiber Optic,No,Yes,No,No,1,2,0,90.1,395.34,4.0,South,0
CUST_009877,33,15,55.03,825.45,One Year,Bank Transfer,DSL,Yes,No,No,Yes,2,0,0,33.5,660.36,5.0,North,0
CUST_009878,32,12,89.05,1068.6,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,No,No,1,5,0,24.9,534.3,5.0,North,0
CUST_009879,53,3,71.98,215.94,One Year,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,863.76,2.0,East,0
CUST_009880,23,32,81.68,2613.76,Month-to-Month,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,0,0,0.0,490.08,2.0,East,0
CUST_009881,68,11,62.18,683.98,Month-to-Month,Electronic Check,DSL,Yes,Yes,Yes,No,3,1,0,40.9,373.08,1.0,West,1
CUST_009882,60,58,68.67,3982.86,Month-to-Month,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,412.02,4.0,West,1
CUST_009883,57,16,49.24,,Two Year,Credit Card,DSL,Yes,No,No,Yes,2,2,0,95.1,1181.76,1.0,West,0
CUST_009884,57,33,59.82,1974.06,Month-to-Month,Mailed Check,Fiber Optic,No,No,Yes,No,1,3,1,14.8,358.92,4.0,North,1
CUST_009885,26,8,65.7,525.6,Month-to-Month,Electronic Check,Fiber Optic,Yes,No,No,Yes,2,4,0,31.5,394.2,2.0,East,1
CUST_009886,73,44,51.04,2245.76,Month-to-Month,Electronic Check,Fiber Optic,No,No,No,No,0,0,0,14.8,306.24,4.0,West,0
CUST_009887,28,37,66.69,2467.53,Month-to-Month,Bank Transfer,Fiber Optic,Yes,Yes,No,No,2,1,1,19.5,400.14,4.0,North,0
CUST_009888,30,30,70.82,2124.6 ,Month-to-Month,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,1,1,0.0,424.92,3.0,North,1
CUST_009889,42,19,70.05,1330.95,One Year,Bank Transfer,Fiber Optic,Yes,Yes,Yes,Yes,4,1,0,81.2,840.6,,East,0
CUST_009890,64,14,51.27,717.78,Two Year,Credit Card,Fiber Optic,No,Yes,Yes,No,2,7,0,29.8,1230.48,3.0,West,1
CUST_009891,52,20,67.17,1343.4,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,No,1,3,0,24.2,403.02,3.0,West,1
CUST_009892,31,11,96.63,1062.93,Month-to-Month,Bank Transfer,DSL,No,No,No,Yes,1,2,0,43.1,579.78,1.0,West,1
CUST_009893,65,27,58.25,1572.75,Month-to-Month,Mailed Check,DSL,No,No,Yes,Yes,2,2,0,55.7,349.5,4.0,South,0
CUST_009894,37,33,36.62,1208.46,Month-to-Month,Credit Card,Fiber Optic,Yes,Yes,No,Yes,3,0,1,89.0,219.72,2.0,South,0
CUST_009895,20,21,53.53,1124.13,One Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,1,1,0.0,642.36,5.0,West,0
CUST_009896,45,24,78.33,1879.92,Month-to-Month,Credit Card,DSL,Yes,Yes,Yes,No,3,1,1,99.6,469.98,2.0,West,1
CUST_009897,34,19,57.46,1091.74,Month-to-Month,Electronic Check,Fiber Optic,Yes,Yes,No,Yes,3,1,0,121.9,344.76,4.0,East,1
CUST_009898,45,72,71.13,5121.36,One Year,Mailed Check,DSL,No,Yes,Yes,Yes,3,2,0,15.7,853.56,4.0,East,0
CUST_009899,59,4,21.74,86.96,Month-to-Month,Electronic Check,Fiber Optic,No,No,Yes,Yes,2,2,1,18.0,130.44,3.0,South,0
CUST_009900,31,46,75.73,3483.58,Month-to-Month,Credit Card,Fiber Optic,Yes,No,No,No,1,1,0,44.2,454.38,5.0,East,0
CUST_009901,49,9,51.5,463.5,Month-to-Month,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,4,0,0.0,309.0,,South,1
CUST_009902,55,38,66.8,2538.4,Month-to-Month,Credit Card,Fiber Optic,No,No,No,No,0,1,0,16.3,400.8,5.0,South,0
CUST_009903,28,11,82.85,911.35,Month-to-Month,Bank Transfer,DSL,Yes,Yes,Yes,Yes,4,0,0,124.1,497.1,,North,1
CUST_009904,56,15,21.37,320.55,One Year,Mailed Check,DSL,No,Yes,No,Yes,2,1,0,37.8,256.44,4.0,East,0
CUST_009905,23,40,84.48,3379.2,One Year,Mailed Check,Fiber Optic,No,No,Yes,No,1,2,1,29.8,1013.76,3.0,West,0
CUST_009906,34,4,22.01,88.04,Month-to-Month,Mailed Check,DSL,No,Yes,No,Yes,2,2,0,29.8,132.06,2.0,South,0
CUST_009907,34,1,54.03,54.03,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,2,1,0.0,324.18,1.0,South,0
CUST_009908,63,24,46.77,1122.48,One Year,Electronic Check,No,No internet service,No internet service,No internet service,No internet service,0,1,1,0.0,561.24,,West,0
CUST_009909,68,34,45.02,1530.68,Month-to-Month,Credit Card,Fiber Optic,No,No,Yes,No,1,4,0,56.1,270.12,3.0,North,0
CUST_009910,18,45,22.83,1027.35,Month-to-Month,Mailed Check,Fiber Optic,No,No,No,No,0,4,1,64.1,136.98,3.0,North,1
CUST_009911,47,62,36.21,2245.02,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,No,Yes,2,1,0,10.8,217.26,4.0,East,1
CUST_009912,26,19,82.46,1566.74,Month-to-Month,Electronic Check,Fiber Optic,No,No,Yes,Yes,2,0,1,162.8,494.76,1.0,North,0
CUST_009913,48,43,40.91,1759.13,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,3,0,0.0,245.46,2.0,South,0
CUST_009914,69,38,68.26,2593.88,Two Year,Electronic Check,DSL,No,No,Yes,Yes,2,0,0,27.7,1638.24,5.0,East,0
CUST_009915,48,21,68.63,1441.23,Month-to-Month,Mailed Check,Fiber Optic,No,No,No,Yes,1,1,1,32.2,411.78,3.0,North,1
CUST_009916,71,27,47.15,1273.05,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,Yes,2,3,0,135.4,282.9,2.0,East,1
CUST_009917,27,29,32.51,942.79,Two Year,Electronic Check,Fiber Optic,No,No,Yes,No,1,1,1,45.7,780.24,4.0,South,0
CUST_009918,46,72,88.82,6395.04,One Year,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,1065.84,,South,0
CUST_009919,27,69,44.71,3084.99,Two Year,Bank Transfer,Fiber Optic,Yes,No,Yes,Yes,3,1,2,48.9,1073.04,5.0,West,0
CUST_009920,57,38,45.11,1714.18,Two Year,Electronic Check,DSL,No,No,No,Yes,1,2,0,39.5,1082.64,,South,0
CUST_009921,46,9,45.22,406.98,Two Year,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,4,0,0.0,1085.28,3.0,West,0
CUST_009922,18,41,72.85,2986.85,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,No,Yes,2,1,1,110.0,437.1,5.0,West,0
CUST_009923,21,48,55.34,2656.32,One Year,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,664.08,2.0,North,0
CUST_009924,54,19,44.49,845.31,Month-to-Month,Mailed Check,Fiber Optic,Yes,Yes,Yes,Yes,4,4,0,42.2,266.94,3.0,West,0
CUST_009925,52,33,76.21,2514.93,Two Year,Bank Transfer,Fiber Optic,No,No,Yes,No,1,5,1,112.8,1829.04,3.0,North,0
CUST_009926,53,28,47.11,1319.08 ,Two Year,Bank Transfer,Fiber Optic,Yes,No,No,Yes,2,3,3,57.2,1130.64,5.0,West,0
CUST_009927,18,41,67.08,2750.28,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,1,1,0.0,402.48,5.0,North,0
CUST_009928,55,49,33.23,1628.27,One Year,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,4,0,0.0,398.76,,South,0
CUST_009929,50,29,85.83,2489.07,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,Yes,2,1,0,61.5,514.98,2.0,South,0
CUST_009930,28,3,46.47,139.41,Month-to-Month,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,278.82,,North,0
CUST_009931,59,3,61.94,185.82,Two Year,Electronic Check,DSL,No,Yes,Yes,No,2,3,0,29.2,1486.56,1.0,West,0
CUST_009932,68,3,106.37,319.11,One Year,Electronic Check,Fiber Optic,Yes,No,Yes,No,2,1,0,47.8,1276.44,4.0,East,0
CUST_009933,34,31,66.83,2071.73,Two Year,Credit Card,Fiber Optic,No,No,Yes,Yes,2,2,1,55.2,1603.92,1.0,West,0
CUST_009934,48,2,50.35,100.7,One Year,Bank Transfer,DSL,No,Yes,No,No,1,5,0,71.0,604.2,1.0,West,1
CUST_009935,52,14,85.78,1200.92,One Year,Bank Transfer,DSL,Yes,No,Yes,No,2,3,0,25.9,1029.36,,North,0
CUST_009936,61,26,39.78,1034.28,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,238.68,4.0,North,0
CUST_009937,32,18,81.99,1475.82,Two Year,Bank Transfer,DSL,Yes,Yes,Yes,No,3,6,1,64.2,1967.76,5.0,East,0
CUST_009938,70,28,40.41,1131.48,Month-to-Month,Mailed Check,Fiber Optic,No,No,Yes,No,1,1,0,26.0,242.46,,East,1
CUST_009939,54,42,73.52,3087.84,One Year,Electronic Check,Fiber Optic,No,Yes,No,Yes,2,3,0,23.1,882.24,4.0,West,0
CUST_009940,63,72,81.6,5875.2,Two Year,Bank Transfer,DSL,No,Yes,Yes,Yes,3,3,0,35.9,1958.4,,East,0
CUST_009941,71,16,76.34,1221.44,Two Year,Credit Card,DSL,Yes,No,No,Yes,2,3,0,81.4,1832.16,5.0,North,0
CUST_009942,48,17,38.98,662.66,One Year,Credit Card,DSL,No,Yes,No,Yes,2,5,2,30.2,467.76,5.0,East,0
CUST_009943,70,3,69.69,209.07,One Year,Credit Card,DSL,No,No,Yes,No,1,3,2,122.5,836.28,1.0,South,0
CUST_009944,55,5,83.9,419.5,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,No,No,1,3,0,132.7,503.4,5.0,East,1
CUST_009945,54,4,23.46,93.84,Two Year,Credit Card,Fiber Optic,No,No,No,No,0,1,2,14.4,563.04,4.0,East,0
CUST_009946,38,29,104.72,3036.88,Month-to-Month,Electronic Check,DSL,No,Yes,Yes,No,2,3,0,72.9,628.32,3.0,East,1
CUST_009947,27,14,44.96,629.44,One Year,Mailed Check,Fiber Optic,No,No,No,No,0,0,0,38.2,539.52,5.0,East,0
CUST_009948,68,33,69.28,2286.24,Month-to-Month,Credit Card,Fiber Optic,No,Yes,No,Yes,2,2,1,166.7,415.68,2.0,South,1
CUST_009949,71,18,29.39,529.02,One Year,Credit Card,DSL,Yes,Yes,No,No,2,2,0,47.9,352.68,1.0,East,0
CUST_009950,23,15,43.83,,One Year,Credit Card,DSL,No,No,Yes,Yes,2,0,0,7.8,525.96,2.0,West,0
CUST_009951,70,51,45.12,2301.12,One Year,Credit Card,Fiber Optic,No,Yes,No,No,1,3,1,88.7,541.44,3.0,South,0
CUST_009952,51,6,84.76,508.56,Two Year,Electronic Check,DSL,Yes,No,No,Yes,2,1,0,10.8,2034.24,1.0,South,0
CUST_009953,27,16,38.91,622.56,Month-to-Month,Bank Transfer,Fiber Optic,Yes,No,No,No,1,1,0,35.9,233.46,5.0,South,1
CUST_009954,63,33,109.61,3617.13,Month-to-Month,Credit Card,Fiber Optic,No,No,Yes,Yes,2,0,0,60.4,657.66,4.0,East,1
CUST_009955,36,22,56.74,1248.28,One Year,Bank Transfer,Fiber Optic,No,Yes,Yes,Yes,3,4,2,94.7,680.88,1.0,West,0
CUST_009956,42,4,42.73,170.92,One Year,Bank Transfer,Fiber Optic,No,No,Yes,No,1,0,0,15.7,512.76,1.0,South,1
CUST_009957,38,8,82.35,658.8,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,No,Yes,2,1,0,46.4,494.1,3.0,North,0
CUST_009958,36,9,43.75,393.75,Two Year,Credit Card,DSL,Yes,Yes,Yes,No,3,0,0,37.1,1050.0,2.0,East,0
CUST_009959,47,10,69.67,696.7,Two Year,Electronic Check,DSL,No,No,No,No,0,3,0,27.6,1672.08,3.0,South,1
CUST_009960,40,38,68.78,2613.64,Month-to-Month,Credit Card,Fiber Optic,No,Yes,No,No,1,3,0,68.0,412.68,2.0,West,0
CUST_009961,36,15,55.0,825.0,One Year,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,1,1,0.0,660.0,3.0,North,0
CUST_009962,58,10,59.69,596.9,One Year,Bank Transfer,DSL,No,No,No,No,0,3,0,89.2,716.28,2.0,West,1
CUST_009963,30,36,76.84,2766.24,One Year,Mailed Check,Fiber Optic,Yes,No,No,No,1,2,0,137.3,922.08,4.0,South,0
CUST_009964,61,57,70.31,4007.67,Month-to-Month,Credit Card,DSL,No,Yes,Yes,No,2,1,0,29.0,421.86,2.0,West,0
CUST_009965,29,45,46.44,2089.8,Month-to-Month,Electronic Check,DSL,No,No,No,No,0,1,2,72.4,278.64,5.0,East,0
CUST_009966,64,32,43.85,1403.2,Month-to-Month,Bank Transfer,DSL,No,No,No,Yes,1,2,0,61.2,263.1,1.0,East,1
CUST_009967,73,24,64.44,1546.56,Two Year,Mailed Check,DSL,Yes,Yes,No,Yes,3,3,0,8.9,1546.56,1.0,East,0
CUST_009968,44,32,58.3,1865.6,One Year,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,0,0,0.0,699.6,4.0,South,0
CUST_009969,41,2,31.55,63.1,Month-to-Month,Bank Transfer,Fiber Optic,No,No,Yes,No,1,0,3,13.6,189.3,3.0,North,1
CUST_009970,36,12,88.31,1059.72,Month-to-Month,Electronic Check,DSL,Yes,Yes,Yes,No,3,1,1,100.9,529.86,1.0,North,0
CUST_009971,21,14,48.17,674.38,Month-to-Month,Electronic Check,Fiber Optic,No,No,No,Yes,1,3,0,112.0,289.02,5.0,West,0
CUST_009972,22,55,65.02,3576.1,One Year,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,3,0,0.0,780.24,4.0,East,0
CUST_009973,19,72,47.9,3448.8,Month-to-Month,Credit Card,Fiber Optic,Yes,No,No,Yes,2,1,0,17.3,287.4,1.0,East,0
CUST_009974,44,44,44.31,1949.64,Month-to-Month,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,2,2,0.0,265.86,2.0,East,1
CUST_009975,47,21,84.14,1766.94,Month-to-Month,Electronic Check,DSL,No,No,Yes,Yes,2,2,0,48.6,504.84,4.0,West,1
CUST_009976,60,4,52.52,210.08,Month-to-Month,Electronic Check,Fiber Optic,No,Yes,Yes,Yes,3,1,2,80.6,315.12,3.0,South,0
CUST_009977,71,26,78.24,2034.24,One Year,Bank Transfer,DSL,Yes,Yes,Yes,No,3,2,0,41.3,938.88,3.0,North,1
CUST_009978,30,17,39.42,670.14,Month-to-Month,Credit Card,Fiber Optic,No,No,Yes,Yes,2,3,0,63.9,236.52,2.0,East,0
CUST_009979,71,18,57.2,1029.6,Month-to-Month,Credit Card,DSL,No,Yes,Yes,No,2,2,0,130.9,343.2,2.0,North,0
CUST_009980,46,3,35.21,105.63,One Year,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,4,0,0.0,422.52,2.0,East,1
CUST_009981,68,7,67.74,474.18,One Year,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,812.88,3.0,South,1
CUST_009982,61,17,20.0,340.0,Month-to-Month,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,120.0,3.0,West,0
CUST_009983,38,1,31.9,31.9,Two Year,Electronic Check,Fiber Optic,No,Yes,Yes,Yes,3,1,0,54.0,765.6,1.0,South,0
CUST_009984,46,7,68.36,478.52,Month-to-Month,Electronic Check,Fiber Optic,No,No,Yes,Yes,2,4,2,23.8,410.16,1.0,North,1
CUST_009985,66,17,96.68,1643.56,Month-to-Month,Bank Transfer,Fiber Optic,No,Yes,No,Yes,2,2,1,72.8,580.08,5.0,East,1
CUST_009986,25,24,58.72,1409.28,Month-to-Month,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,0,0,0.0,352.32,1.0,South,1
CUST_009987,37,13,79.97,1039.61,One Year,Mailed Check,DSL,No,No,No,Yes,1,1,1,15.5,959.64,,South,0
CUST_009988,44,11,54.76,602.36,Month-to-Month,Credit Card,No,No internet service,No internet service,No internet service,No internet service,0,2,0,0.0,328.56,4.0,South,0
CUST_009989,32,4,88.33,353.32,Two Year,Mailed Check,DSL,No,No,No,Yes,1,3,3,25.2,2119.92,5.0,West,0
CUST_009990,58,66,61.93,4087.38,Month-to-Month,Bank Transfer,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,371.58,5.0,South,0
CUST_009991,63,27,70.37,1899.99,Month-to-Month,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,1,0,0.0,422.22,3.0,North,0
CUST_009992,26,28,44.39,1242.92,Month-to-Month,Bank Transfer,Fiber Optic,Yes,Yes,Yes,No,3,0,0,19.6,266.34,2.0,East,1
CUST_009993,53,10,28.19,281.9,Month-to-Month,Bank Transfer,DSL,Yes,Yes,Yes,Yes,4,0,0,36.8,169.14,1.0,South,0
CUST_009994,65,6,53.9,323.4,Two Year,Mailed Check,No,No internet service,No internet service,No internet service,No internet service,0,4,1,0.0,1293.6,4.0,North,0
CUST_009995,25,70,88.43,6190.1,Two Year,Bank Transfer,DSL,No,No,Yes,No,1,3,1,40.0,2122.32,2.0,East,0
CUST_009996,63,72,69.48,5002.56,One Year,Credit Card,Fiber Optic,No,Yes,No,No,1,3,1,12.9,833.76,3.0,North,0
CUST_009997,22,72,55.75,4014.0,Month-to-Month,Mailed Check,Fiber Optic,Yes,No,No,Yes,2,1,0,10.8,334.5,,East,0
CUST_009998,21,22,48.06,1057.32,Month-to-Month,Bank Transfer,Fiber Optic,No,Yes,No,Yes,2,2,0,25.2,288.36,5.0,West,0
CUST_009999,26,25,44.4,1110.0,One Year,Mailed Check,DSL,No,No,Yes,No,1,2,0,77.1,532.8,,South,0
